"deal_id","stage_id","stage_name","deal_updated_ts"
278072,4,Proposal/Quote Preparation,2024-11-05 21:58:19.000
278072,8,Follow-up/Customer Success,2024-11-22 21:58:19.000
278072,9,Renewal/Expansion,2024-12-20 21:58:19.000
278788,1,Lead Generation,2024-08-09 14:37:30.000
278788,2,Qualified lead,2024-08-13 14:37:30.000
278788,3,Needs Assessment,2024-08-28 14:37:30.000
278788,4,Proposal/Quote Preparation,2024-09-04 14:37:30.000
278788,5,Negotiation,2024-09-14 14:37:30.000
278788,6,Closing,2024-10-09 14:37:30.000
279201,1,Lead Generation,2024-04-12 11:20:49.000
279201,2,Qualified lead,2024-04-26 11:20:49.000
279201,4,Proposal/Quote Preparation,2024-05-14 11:20:49.000
279201,5,Negotiation,2024-05-27 11:20:49.000
279201,7,Implementation/Onboarding,2024-06-11 11:20:49.000
279338,1,Lead Generation,2024-05-19 10:29:37.000
279338,2,Qualified lead,2024-05-30 10:29:37.000
279338,4,Proposal/Quote Preparation,2024-06-20 10:29:37.000
279338,5,Negotiation,2024-06-27 10:29:37.000
279338,6,Closing,2024-07-27 10:29:37.000
279412,1,Lead Generation,2024-08-25 08:06:51.000
279412,6,Closing,2024-09-22 08:06:51.000
279412,8,Follow-up/Customer Success,2024-10-17 08:06:51.000
279442,1,Lead Generation,2024-02-23 23:23:19.000
279442,2,Qualified lead,2024-03-06 23:23:19.000
279442,3,Needs Assessment,2024-03-21 23:23:19.000
279442,4,Proposal/Quote Preparation,2024-03-28 23:23:19.000
279442,6,Closing,2024-04-15 23:23:19.000
280807,1,Lead Generation,2024-05-07 22:17:58.000
280807,2,Qualified lead,2024-05-25 22:17:58.000
280807,3,Needs Assessment,2024-06-17 22:17:58.000
280807,4,Proposal/Quote Preparation,2024-07-11 22:17:58.000
280807,8,Follow-up/Customer Success,2024-08-04 22:17:58.000
281794,1,Lead Generation,2024-06-29 12:46:32.000
281794,2,Qualified lead,2024-07-14 12:46:32.000
281794,3,Needs Assessment,2024-08-03 12:46:32.000
281794,6,Closing,2024-08-26 12:46:32.000
281794,9,Renewal/Expansion,2024-09-10 12:46:32.000
282454,1,Lead Generation,2024-07-15 11:58:45.000
282454,2,Qualified lead,2024-07-17 11:58:45.000
282454,3,Needs Assessment,2024-08-14 11:58:45.000
282454,4,Proposal/Quote Preparation,2024-08-26 11:58:45.000
282454,6,Closing,2024-09-13 11:58:45.000
282454,9,Renewal/Expansion,2024-10-09 11:58:45.000
282591,1,Lead Generation,2024-09-26 12:06:13.000
282591,2,Qualified lead,2024-10-20 12:06:13.000
282591,5,Negotiation,2024-11-10 12:06:13.000
283403,1,Lead Generation,2024-03-22 20:25:49.000
283403,2,Qualified lead,2024-04-21 20:25:49.000
283403,3,Needs Assessment,2024-05-01 20:25:49.000
283403,4,Proposal/Quote Preparation,2024-05-13 20:25:49.000
284301,1,Lead Generation,2024-03-19 15:02:29.000
284301,4,Proposal/Quote Preparation,2024-03-25 15:02:29.000
284301,6,Closing,2024-04-17 15:02:29.000
284301,7,Implementation/Onboarding,2024-05-01 15:02:29.000
284301,9,Renewal/Expansion,2024-05-19 15:02:29.000
285175,1,Lead Generation,2024-07-26 13:37:18.000
285175,3,Needs Assessment,2024-08-23 13:37:18.000
285175,6,Closing,2024-08-25 13:37:18.000
285339,1,Lead Generation,2024-07-15 00:45:52.000
285339,2,Qualified lead,2024-07-16 00:45:52.000
285339,3,Needs Assessment,2024-08-13 00:45:52.000
285339,4,Proposal/Quote Preparation,2024-08-28 00:45:52.000
285339,5,Negotiation,2024-09-14 00:45:52.000
286409,1,Lead Generation,2024-04-07 03:50:40.000
286409,2,Qualified lead,2024-04-29 03:50:40.000
286409,5,Negotiation,2024-05-08 03:50:40.000
286409,6,Closing,2024-06-04 03:50:40.000
286409,9,Renewal/Expansion,2024-06-09 03:50:40.000
286541,1,Lead Generation,2024-08-05 00:55:04.000
286541,5,Negotiation,2024-08-13 00:55:04.000
286541,6,Closing,2024-08-17 00:55:04.000
286541,8,Follow-up/Customer Success,2024-08-22 00:55:04.000
287210,1,Lead Generation,2024-02-16 00:17:27.000
287210,2,Qualified lead,2024-03-07 00:17:27.000
287210,4,Proposal/Quote Preparation,2024-03-22 00:17:27.000
287210,5,Negotiation,2024-04-03 00:17:27.000
287505,1,Lead Generation,2024-06-22 06:21:37.000
287505,3,Needs Assessment,2024-06-26 06:21:37.000
287505,5,Negotiation,2024-06-27 06:21:37.000
287505,7,Implementation/Onboarding,2024-07-14 06:21:37.000
288015,1,Lead Generation,2024-05-24 07:40:33.000
288015,2,Qualified lead,2024-05-27 07:40:33.000
288015,4,Proposal/Quote Preparation,2024-06-25 07:40:33.000
288015,6,Closing,2024-07-11 07:40:33.000
288015,8,Follow-up/Customer Success,2024-07-31 07:40:33.000
288058,1,Lead Generation,2024-08-24 08:25:17.000
288058,2,Qualified lead,2024-08-30 08:25:17.000
288058,5,Negotiation,2024-09-26 08:25:17.000
288363,1,Lead Generation,2024-03-05 08:46:01.000
288363,2,Qualified lead,2024-03-21 08:46:01.000
288363,3,Needs Assessment,2024-04-01 08:46:01.000
288363,4,Proposal/Quote Preparation,2024-04-16 08:46:01.000
288363,6,Closing,2024-05-12 08:46:01.000
288483,1,Lead Generation,2024-06-12 06:03:02.000
288483,2,Qualified lead,2024-06-30 06:03:02.000
288483,6,Closing,2024-07-05 06:03:02.000
288821,1,Lead Generation,2024-05-25 15:06:02.000
288821,2,Qualified lead,2024-06-14 15:06:02.000
288821,3,Needs Assessment,2024-06-22 15:06:02.000
288821,4,Proposal/Quote Preparation,2024-06-25 15:06:02.000
288821,7,Implementation/Onboarding,2024-07-14 15:06:02.000
288821,8,Follow-up/Customer Success,2024-07-16 15:06:02.000
289018,1,Lead Generation,2024-04-05 16:49:19.000
289018,2,Qualified lead,2024-04-23 16:49:19.000
289018,3,Needs Assessment,2024-05-03 16:49:19.000
289018,5,Negotiation,2024-05-04 16:49:19.000
289453,1,Lead Generation,2024-10-03 18:43:24.000
289453,2,Qualified lead,2024-10-25 18:43:24.000
289453,6,Closing,2024-10-30 18:43:24.000
289453,8,Follow-up/Customer Success,2024-11-04 18:43:24.000
290345,1,Lead Generation,2024-03-02 11:50:42.000
290345,2,Qualified lead,2024-03-10 11:50:42.000
290345,3,Needs Assessment,2024-04-09 11:50:42.000
290345,5,Negotiation,2024-04-25 11:50:42.000
290345,7,Implementation/Onboarding,2024-05-09 11:50:42.000
290537,1,Lead Generation,2024-03-08 19:04:00.000
290537,2,Qualified lead,2024-03-18 19:04:00.000
290537,6,Closing,2024-04-01 19:04:00.000
290557,1,Lead Generation,2024-02-02 00:48:54.000
290557,2,Qualified lead,2024-02-25 00:48:54.000
290557,3,Needs Assessment,2024-02-29 00:48:54.000
290557,5,Negotiation,2024-03-27 00:48:54.000
290557,6,Closing,2024-03-29 00:48:54.000
291152,1,Lead Generation,2024-08-28 06:30:18.000
291152,2,Qualified lead,2024-08-30 06:30:18.000
291152,3,Needs Assessment,2024-09-05 06:30:18.000
291152,4,Proposal/Quote Preparation,2024-09-16 06:30:18.000
291152,5,Negotiation,2024-10-05 06:30:18.000
291152,6,Closing,2024-10-14 06:30:18.000
291152,8,Follow-up/Customer Success,2024-11-13 06:30:18.000
291652,1,Lead Generation,2024-03-16 15:47:21.000
291652,2,Qualified lead,2024-04-09 15:47:21.000
291652,5,Negotiation,2024-04-10 15:47:21.000
291652,7,Implementation/Onboarding,2024-05-08 15:47:21.000
291652,9,Renewal/Expansion,2024-06-01 15:47:21.000
291849,1,Lead Generation,2024-09-27 14:14:08.000
291849,2,Qualified lead,2024-10-11 14:14:08.000
291849,3,Needs Assessment,2024-10-18 14:14:08.000
291849,4,Proposal/Quote Preparation,2024-11-13 14:14:08.000
292010,1,Lead Generation,2024-04-13 07:10:30.000
292010,2,Qualified lead,2024-04-27 07:10:30.000
292010,3,Needs Assessment,2024-05-26 07:10:30.000
292010,8,Follow-up/Customer Success,2024-06-02 07:10:30.000
292213,1,Lead Generation,2024-02-13 19:56:57.000
292213,2,Qualified lead,2024-02-15 19:56:57.000
292213,5,Negotiation,2024-02-22 19:56:57.000
292213,9,Renewal/Expansion,2024-02-24 19:56:57.000
293612,1,Lead Generation,2024-04-18 07:40:22.000
293612,2,Qualified lead,2024-04-20 07:40:22.000
293612,3,Needs Assessment,2024-05-02 07:40:22.000
293612,6,Closing,2024-05-11 07:40:22.000
293955,1,Lead Generation,2024-07-24 05:30:45.000
293955,2,Qualified lead,2024-08-10 05:30:45.000
293955,3,Needs Assessment,2024-09-05 05:30:45.000
293955,9,Renewal/Expansion,2024-09-08 05:30:45.000
294338,1,Lead Generation,2024-09-25 11:04:20.000
294338,2,Qualified lead,2024-10-11 11:04:20.000
294338,3,Needs Assessment,2024-11-02 11:04:20.000
294338,5,Negotiation,2024-11-18 11:04:20.000
294369,1,Lead Generation,2024-09-19 11:47:30.000
294369,2,Qualified lead,2024-10-12 11:47:30.000
294369,3,Needs Assessment,2024-10-24 11:47:30.000
294369,5,Negotiation,2024-11-17 11:47:30.000
294369,7,Implementation/Onboarding,2024-12-09 11:47:30.000
294369,8,Follow-up/Customer Success,2024-12-14 11:47:30.000
294571,1,Lead Generation,2024-08-13 17:10:22.000
294571,2,Qualified lead,2024-09-10 17:10:22.000
294571,3,Needs Assessment,2024-10-07 17:10:22.000
294571,5,Negotiation,2024-11-01 17:10:22.000
294571,6,Closing,2024-11-12 17:10:22.000
294854,1,Lead Generation,2024-03-18 12:49:06.000
294854,2,Qualified lead,2024-04-03 12:49:06.000
294854,4,Proposal/Quote Preparation,2024-04-22 12:49:06.000
294854,8,Follow-up/Customer Success,2024-04-23 12:49:06.000
295023,1,Lead Generation,2024-07-14 15:59:15.000
295023,2,Qualified lead,2024-07-16 15:59:15.000
295023,3,Needs Assessment,2024-07-28 15:59:15.000
295023,4,Proposal/Quote Preparation,2024-08-03 15:59:15.000
295023,9,Renewal/Expansion,2024-08-14 15:59:15.000
296713,1,Lead Generation,2024-03-29 07:44:14.000
296713,2,Qualified lead,2024-04-13 07:44:14.000
296713,5,Negotiation,2024-04-14 07:44:14.000
296713,6,Closing,2024-04-20 07:44:14.000
296713,8,Follow-up/Customer Success,2024-05-14 07:44:14.000
297694,1,Lead Generation,2024-09-19 14:54:26.000
297694,2,Qualified lead,2024-10-09 14:54:26.000
297694,6,Closing,2024-10-26 14:54:26.000
297872,1,Lead Generation,2024-05-14 19:31:00.000
297872,4,Proposal/Quote Preparation,2024-05-20 19:31:00.000
297872,5,Negotiation,2024-06-19 19:31:00.000
297872,6,Closing,2024-07-11 19:31:00.000
297872,9,Renewal/Expansion,2024-08-03 19:31:00.000
299111,1,Lead Generation,2024-02-21 08:22:30.000
299111,3,Needs Assessment,2024-03-19 08:22:30.000
300107,1,Lead Generation,2024-04-24 03:07:41.000
300107,2,Qualified lead,2024-04-28 03:07:41.000
300107,3,Needs Assessment,2024-05-06 03:07:41.000
300107,4,Proposal/Quote Preparation,2024-06-04 03:07:41.000
300831,1,Lead Generation,2024-08-14 07:38:22.000
300831,2,Qualified lead,2024-08-31 07:38:22.000
300831,3,Needs Assessment,2024-09-28 07:38:22.000
300831,4,Proposal/Quote Preparation,2024-10-14 07:38:22.000
300831,5,Negotiation,2024-11-13 07:38:22.000
300831,6,Closing,2024-12-09 07:38:22.000
301252,1,Lead Generation,2024-06-24 22:32:07.000
301252,2,Qualified lead,2024-07-08 22:32:07.000
301252,3,Needs Assessment,2024-07-19 22:32:07.000
301252,4,Proposal/Quote Preparation,2024-08-09 22:32:07.000
302221,1,Lead Generation,2024-06-27 07:22:35.000
302221,2,Qualified lead,2024-07-01 07:22:35.000
302221,3,Needs Assessment,2024-07-28 07:22:35.000
302221,4,Proposal/Quote Preparation,2024-08-07 07:22:35.000
302221,7,Implementation/Onboarding,2024-08-09 07:22:35.000
302530,1,Lead Generation,2024-08-28 09:01:39.000
302530,2,Qualified lead,2024-09-07 09:01:39.000
302530,3,Needs Assessment,2024-09-08 09:01:39.000
302530,4,Proposal/Quote Preparation,2024-09-26 09:01:39.000
302530,5,Negotiation,2024-09-27 09:01:39.000
302980,1,Lead Generation,2024-07-03 14:54:45.000
302980,2,Qualified lead,2024-07-30 14:54:45.000
302980,3,Needs Assessment,2024-08-17 14:54:45.000
303650,1,Lead Generation,2024-05-08 08:52:48.000
303650,2,Qualified lead,2024-05-20 08:52:48.000
303650,4,Proposal/Quote Preparation,2024-06-15 08:52:48.000
303650,9,Renewal/Expansion,2024-06-26 08:52:48.000
303860,1,Lead Generation,2024-06-19 11:59:29.000
303860,3,Needs Assessment,2024-07-02 11:59:29.000
303860,4,Proposal/Quote Preparation,2024-07-18 11:59:29.000
303860,5,Negotiation,2024-07-27 11:59:29.000
303860,6,Closing,2024-08-12 11:59:29.000
303860,7,Implementation/Onboarding,2024-08-16 11:59:29.000
304343,1,Lead Generation,2024-02-29 23:57:03.000
304343,3,Needs Assessment,2024-03-24 23:57:03.000
304343,7,Implementation/Onboarding,2024-04-02 23:57:03.000
304976,1,Lead Generation,2024-04-19 13:51:47.000
304976,4,Proposal/Quote Preparation,2024-05-04 13:51:47.000
305148,1,Lead Generation,2024-08-30 05:07:33.000
305148,2,Qualified lead,2024-09-25 05:07:33.000
305148,4,Proposal/Quote Preparation,2024-09-28 05:07:33.000
305148,5,Negotiation,2024-10-20 05:07:33.000
305148,7,Implementation/Onboarding,2024-10-22 05:07:33.000
305148,8,Follow-up/Customer Success,2024-11-17 05:07:33.000
305521,1,Lead Generation,2024-03-02 12:03:51.000
305521,2,Qualified lead,2024-03-31 12:03:51.000
305521,6,Closing,2024-04-14 12:03:51.000
305521,7,Implementation/Onboarding,2024-04-16 12:03:51.000
305521,8,Follow-up/Customer Success,2024-04-28 12:03:51.000
306299,1,Lead Generation,2024-09-09 22:53:57.000
306299,5,Negotiation,2024-09-11 22:53:57.000
307592,1,Lead Generation,2024-05-23 21:16:05.000
307592,2,Qualified lead,2024-05-31 21:16:05.000
307788,1,Lead Generation,2024-02-07 14:41:52.000
307788,3,Needs Assessment,2024-02-20 14:41:52.000
307788,5,Negotiation,2024-03-21 14:41:52.000
308255,1,Lead Generation,2024-01-29 15:38:32.000
308255,2,Qualified lead,2024-02-15 15:38:32.000
308334,1,Lead Generation,2024-02-15 06:12:47.000
308334,5,Negotiation,2024-03-14 06:12:47.000
308334,7,Implementation/Onboarding,2024-04-04 06:12:47.000
308628,1,Lead Generation,2024-05-22 18:19:08.000
308628,2,Qualified lead,2024-06-16 18:19:08.000
309521,1,Lead Generation,2024-07-03 18:51:06.000
309521,2,Qualified lead,2024-07-17 18:51:06.000
309521,3,Needs Assessment,2024-08-12 18:51:06.000
309521,5,Negotiation,2024-08-24 18:51:06.000
309521,7,Implementation/Onboarding,2024-08-31 18:51:06.000
309521,9,Renewal/Expansion,2024-09-19 18:51:06.000
309591,1,Lead Generation,2024-08-12 00:28:20.000
309591,3,Needs Assessment,2024-08-29 00:28:20.000
309878,1,Lead Generation,2024-05-09 02:49:04.000
309878,2,Qualified lead,2024-05-17 02:49:04.000
309878,3,Needs Assessment,2024-05-24 02:49:04.000
309878,4,Proposal/Quote Preparation,2024-06-02 02:49:04.000
309878,5,Negotiation,2024-06-27 02:49:04.000
309995,1,Lead Generation,2024-07-23 03:25:57.000
309995,2,Qualified lead,2024-07-30 03:25:57.000
309995,3,Needs Assessment,2024-08-03 03:25:57.000
309995,4,Proposal/Quote Preparation,2024-08-19 03:25:57.000
309995,5,Negotiation,2024-08-22 03:25:57.000
309995,7,Implementation/Onboarding,2024-09-09 03:25:57.000
309995,8,Follow-up/Customer Success,2024-10-07 03:25:57.000
310331,1,Lead Generation,2024-08-24 07:26:18.000
310331,2,Qualified lead,2024-09-10 07:26:18.000
310331,3,Needs Assessment,2024-09-23 07:26:18.000
310331,5,Negotiation,2024-09-30 07:26:18.000
310848,1,Lead Generation,2024-04-08 01:00:19.000
310848,4,Proposal/Quote Preparation,2024-04-18 01:00:19.000
310848,9,Renewal/Expansion,2024-05-09 01:00:19.000
311316,1,Lead Generation,2024-05-15 16:33:40.000
311316,2,Qualified lead,2024-06-10 16:33:40.000
311316,3,Needs Assessment,2024-06-15 16:33:40.000
311316,4,Proposal/Quote Preparation,2024-07-15 16:33:40.000
311316,8,Follow-up/Customer Success,2024-07-16 16:33:40.000
311316,9,Renewal/Expansion,2024-07-27 16:33:40.000
311686,1,Lead Generation,2024-04-17 08:38:49.000
311686,2,Qualified lead,2024-04-22 08:38:49.000
311686,3,Needs Assessment,2024-05-08 08:38:49.000
311686,4,Proposal/Quote Preparation,2024-05-25 08:38:49.000
311686,7,Implementation/Onboarding,2024-06-08 08:38:49.000
311686,9,Renewal/Expansion,2024-06-14 08:38:49.000
311801,1,Lead Generation,2024-05-16 18:12:27.000
311801,6,Closing,2024-06-14 18:12:27.000
311801,7,Implementation/Onboarding,2024-06-21 18:12:27.000
311801,8,Follow-up/Customer Success,2024-07-19 18:12:27.000
312322,1,Lead Generation,2024-09-15 12:25:01.000
312322,2,Qualified lead,2024-10-11 12:25:01.000
312322,4,Proposal/Quote Preparation,2024-10-31 12:25:01.000
312322,6,Closing,2024-11-16 12:25:01.000
312692,1,Lead Generation,2024-02-11 01:19:49.000
312692,2,Qualified lead,2024-03-07 01:19:49.000
312692,3,Needs Assessment,2024-03-15 01:19:49.000
312692,6,Closing,2024-03-20 01:19:49.000
312692,8,Follow-up/Customer Success,2024-04-17 01:19:49.000
313309,1,Lead Generation,2024-06-07 10:35:31.000
313309,2,Qualified lead,2024-06-21 10:35:31.000
313309,3,Needs Assessment,2024-07-17 10:35:31.000
313309,4,Proposal/Quote Preparation,2024-07-21 10:35:31.000
313895,1,Lead Generation,2024-04-02 14:39:18.000
313895,2,Qualified lead,2024-04-16 14:39:18.000
313895,3,Needs Assessment,2024-04-20 14:39:18.000
313895,5,Negotiation,2024-05-12 14:39:18.000
313895,6,Closing,2024-05-13 14:39:18.000
313935,1,Lead Generation,2024-04-21 01:48:05.000
313935,2,Qualified lead,2024-04-26 01:48:05.000
313935,3,Needs Assessment,2024-05-23 01:48:05.000
313935,4,Proposal/Quote Preparation,2024-06-15 01:48:05.000
313935,5,Negotiation,2024-07-03 01:48:05.000
313935,7,Implementation/Onboarding,2024-07-08 01:48:05.000
314022,1,Lead Generation,2024-08-24 00:25:01.000
314022,2,Qualified lead,2024-08-27 00:25:01.000
314022,5,Negotiation,2024-09-15 00:25:01.000
314022,6,Closing,2024-10-02 00:25:01.000
314052,1,Lead Generation,2024-05-27 10:41:03.000
314052,2,Qualified lead,2024-06-08 10:41:03.000
314052,3,Needs Assessment,2024-07-07 10:41:03.000
314052,4,Proposal/Quote Preparation,2024-07-28 10:41:03.000
314052,5,Negotiation,2024-08-14 10:41:03.000
314052,6,Closing,2024-09-11 10:41:03.000
314052,7,Implementation/Onboarding,2024-09-23 10:41:03.000
314052,9,Renewal/Expansion,2024-10-15 10:41:03.000
314709,1,Lead Generation,2024-04-03 18:26:57.000
314709,2,Qualified lead,2024-04-29 18:26:57.000
315747,1,Lead Generation,2024-07-28 13:11:46.000
315747,2,Qualified lead,2024-07-30 13:11:46.000
315747,3,Needs Assessment,2024-08-11 13:11:46.000
315747,4,Proposal/Quote Preparation,2024-08-27 13:11:46.000
315747,6,Closing,2024-09-25 13:11:46.000
315747,7,Implementation/Onboarding,2024-09-30 13:11:46.000
315747,9,Renewal/Expansion,2024-10-17 13:11:46.000
315972,1,Lead Generation,2024-08-09 02:46:09.000
315972,2,Qualified lead,2024-08-11 02:46:09.000
315972,5,Negotiation,2024-08-12 02:46:09.000
316227,1,Lead Generation,2024-09-02 16:09:18.000
316227,2,Qualified lead,2024-09-23 16:09:18.000
316227,6,Closing,2024-10-04 16:09:18.000
316227,7,Implementation/Onboarding,2024-10-13 16:09:18.000
316227,8,Follow-up/Customer Success,2024-10-25 16:09:18.000
316921,1,Lead Generation,2024-05-13 10:31:07.000
316921,2,Qualified lead,2024-05-15 10:31:07.000
316921,3,Needs Assessment,2024-06-12 10:31:07.000
316921,4,Proposal/Quote Preparation,2024-06-29 10:31:07.000
316921,6,Closing,2024-07-11 10:31:07.000
317139,1,Lead Generation,2024-04-02 15:48:55.000
317139,2,Qualified lead,2024-04-11 15:48:55.000
317139,3,Needs Assessment,2024-05-01 15:48:55.000
317139,5,Negotiation,2024-05-04 15:48:55.000
317139,6,Closing,2024-05-10 15:48:55.000
317139,8,Follow-up/Customer Success,2024-06-03 15:48:55.000
317139,9,Renewal/Expansion,2024-06-21 15:48:55.000
317399,1,Lead Generation,2024-07-18 03:13:00.000
317399,2,Qualified lead,2024-08-15 03:13:00.000
317399,3,Needs Assessment,2024-08-29 03:13:00.000
317399,4,Proposal/Quote Preparation,2024-09-01 03:13:00.000
317399,5,Negotiation,2024-09-09 03:13:00.000
317399,7,Implementation/Onboarding,2024-09-10 03:13:00.000
317399,9,Renewal/Expansion,2024-09-19 03:13:00.000
317515,1,Lead Generation,2024-05-20 11:30:49.000
317515,3,Needs Assessment,2024-05-31 11:30:49.000
317515,5,Negotiation,2024-06-19 11:30:49.000
